<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CNYRUB_TOM,D,290422,000000,11.0500000,11.1059000,10.6790000,10.8600000,1392325000
CNYRUB_TOM,D,040522,000000,10.7225000,10.7313000,10.0181000,10.0409000,1506828000
CNYRUB_TOM,D,050522,000000,10.0000000,10.3980000,9.9100000,10.2352000,1425898000
CNYRUB_TOM,D,060522,000000,10.2300000,10.6500000,9.9100000,10.5001000,1464369000
CNYRUB_TOM,D,110522,000000,9.7192000,10.5240000,9.7192000,10.0600000,1809562000
CNYRUB_TOM,D,120522,000000,10.0460000,10.1000000,9.3360000,9.3360000,1454754000
CNYRUB_TOM,D,130522,000000,9.4154000,9.6500000,9.1500000,9.5500000,1101627000
CNYRUB_TOM,D,160522,000000,9.5000000,9.5596000,9.2500000,9.4680000,1176868000
CNYRUB_TOM,D,170522,000000,9.4620000,9.5880000,9.3600000,9.5849000,926861000
CNYRUB_TOM,D,180522,000000,9.5800000,9.6000000,9.3115000,9.3975000,1432912000
CNYRUB_TOM,D,190522,000000,9.4100000,9.4200000,9.1300000,9.1750000,1494042000
CNYRUB_TOM,D,200522,000000,9.1702000,9.2500000,8.6695000,8.9298000,2786315000
CNYRUB_TOM,D,230522,000000,8.9303000,8.9886000,8.6928000,8.7500000,1542435000
CNYRUB_TOM,D,240522,000000,8.7811000,8.8500000,8.5800000,8.6320000,1656060000
CNYRUB_TOM,D,250522,000000,8.6550000,9.4740000,8.4061000,9.4007000,2306682000
CNYRUB_TOM,D,260522,000000,9.4300000,10.3133000,9.2125000,9.8910000,2454911000
CNYRUB_TOM,D,270522,000000,9.8999000,10.3795000,9.8115000,10.0479000,3330652000
CNYRUB_TOM,D,300522,000000,10.0100000,10.1936000,9.3551000,9.4744000,2038122000
CNYRUB_TOM,D,310522,000000,9.5390000,9.6800000,9.2000000,9.4700000,2123796000
CNYRUB_TOM,D,010622,000000,9.4650000,9.5519000,9.2800000,9.3060000,1283095000
CNYRUB_TOM,D,020622,000000,9.3299000,9.4400000,9.2523000,9.3401000,1062191000
CNYRUB_TOM,D,030622,000000,9.3900000,9.5025000,9.3340000,9.3941000,2091106000
CNYRUB_TOM,D,060622,000000,9.4050000,9.4850000,9.2513000,9.3214000,1869962000
CNYRUB_TOM,D,070622,000000,9.3214000,9.3975000,9.2140000,9.3081000,1230195000
CNYRUB_TOM,D,080622,000000,9.3367000,9.3797000,9.1500000,9.2497000,1915917000
CNYRUB_TOM,D,090622,000000,9.2020000,9.3467000,8.8800000,9.1114000,2214745000
CNYRUB_TOM,D,100622,000000,9.1090000,9.1990000,8.5290000,8.7770000,2154676000
CNYRUB_TOM,D,140622,000000,8.7500000,8.8770000,8.3130000,8.5200000,3553317000
CNYRUB_TOM,D,150622,000000,8.5211000,8.6700000,8.4657000,8.6200000,2645851000
CNYRUB_TOM,D,160622,000000,8.6706000,8.7097000,8.4960000,8.6265000,2003603000
CNYRUB_TOM,D,170622,000000,8.6265000,8.6746000,8.4300000,8.4300000,3013693000
CNYRUB_TOM,D,200622,000000,8.4700000,8.5447000,8.3900000,8.4390000,2431893000
CNYRUB_TOM,D,210622,000000,8.4400000,8.4639000,8.1135000,8.1290000,2844650000
CNYRUB_TOM,D,220622,000000,8.1310000,8.1504000,7.9282000,8.0350000,3190451000
CNYRUB_TOM,D,230622,000000,8.0350000,8.0920000,7.9305000,8.0186000,3024731000
CNYRUB_TOM,D,240622,000000,8.0200000,8.1784000,7.9750000,8.1634000,3072796000
CNYRUB_TOM,D,270622,000000,8.1635000,8.3174000,7.9670000,8.0501000,2689979000
CNYRUB_TOM,D,280622,000000,8.0800000,8.0900000,7.7675000,7.8300000,3210483000
CNYRUB_TOM,D,290622,000000,7.8280000,8.2277000,7.5011000,8.2031000,4111697000
CNYRUB_TOM,D,300622,000000,8.2102000,8.4890000,7.9120000,7.9901000,4201105000
CNYRUB_TOM,D,010722,000000,8.0142000,9.0100000,7.9300000,8.7511000,3835216000
CNYRUB_TOM,D,040722,000000,8.7900000,9.0440000,8.4500000,8.6750000,3858607000
CNYRUB_TOM,D,050722,000000,8.6780000,9.4750000,8.6064000,9.3999000,4905399000
CNYRUB_TOM,D,060722,000000,9.4000000,9.8421000,9.3811000,9.7485000,3916780000
CNYRUB_TOM,D,070722,000000,9.7485000,9.8900000,9.3641000,9.5355000,3269918000
CNYRUB_TOM,D,080722,000000,9.5350000,9.5350000,9.1900000,9.2762000,2635806000
CNYRUB_TOM,D,110722,000000,9.2100000,9.2887000,8.8550000,8.9020000,3286403000
CNYRUB_TOM,D,120722,000000,8.8995000,8.9096000,8.5060000,8.8418000,3435596000
CNYRUB_TOM,D,130722,000000,8.8600000,8.8950000,8.6202000,8.7052000,4072224000
CNYRUB_TOM,D,140722,000000,8.7000000,8.7390000,8.5415000,8.6563000,2906043000
CNYRUB_TOM,D,150722,000000,8.6500000,8.8150000,8.4300000,8.5901000,3534447000
CNYRUB_TOM,D,180722,000000,8.6000000,8.6285000,8.3551000,8.4400000,3239573000
CNYRUB_TOM,D,190722,000000,8.4393000,8.4393000,8.1518000,8.3000000,4182186000
CNYRUB_TOM,D,200722,000000,8.2700000,8.2700000,8.1111000,8.1500000,4123791000
CNYRUB_TOM,D,210722,000000,8.1400000,8.7186000,8.1040000,8.5200000,6660744000
CNYRUB_TOM,D,220722,000000,8.5240000,8.7789000,8.4611000,8.5837000,6147751000
CNYRUB_TOM,D,250722,000000,8.5840000,8.7190000,8.5439000,8.6894000,7781002000
CNYRUB_TOM,D,260722,000000,8.6952000,9.2370000,8.6952000,9.2000000,7576102000
CNYRUB_TOM,D,270722,000000,9.2300000,9.2630000,8.8780000,8.9971000,7816714000
CNYRUB_TOM,D,280722,000000,8.9800000,9.1898000,8.9002000,9.1401000,6839247000
CNYRUB_TOM,D,290722,000000,9.1251000,9.3661000,9.0802000,9.3299000,6465401000
CNYRUB_TOM,D,010822,000000,9.2700000,9.4580000,8.8070000,9.0330000,7447767000
CNYRUB_TOM,D,020822,000000,8.9760000,9.0480000,8.8520000,8.9700000,6579451000
CNYRUB_TOM,D,030822,000000,8.9800000,9.0450000,8.8520000,8.9860000,5657970000
CNYRUB_TOM,D,040822,000000,9.0200000,9.0630000,8.8890000,8.9400000,5923497000
CNYRUB_TOM,D,050822,000000,8.9500000,9.0740000,8.9060000,9.0520000,7951826000
CNYRUB_TOM,D,080822,000000,9.0290000,9.0890000,8.8880000,9.0270000,7084190000
CNYRUB_TOM,D,090822,000000,9.0280000,9.0410000,8.9120000,8.9240000,6593271000
CNYRUB_TOM,D,100822,000000,8.9200000,9.0950000,8.9040000,9.0900000,6041806000
CNYRUB_TOM,D,110822,000000,9.0700000,9.0760000,8.9880000,9.0260000,6335030000
CNYRUB_TOM,D,120822,000000,9.0400000,9.0670000,8.9500000,8.9950000,6263245000
CNYRUB_TOM,D,150822,000000,8.9830000,9.0900000,8.9510000,9.0300000,5694790000
CNYRUB_TOM,D,160822,000000,9.0380000,9.0650000,8.9240000,8.9700000,7385937000
CNYRUB_TOM,D,170822,000000,8.9700000,9.0200000,8.8160000,8.9010000,6235905000
CNYRUB_TOM,D,180822,000000,8.9100000,8.9260000,8.6800000,8.7560000,8035209000
CNYRUB_TOM,D,190822,000000,8.7470000,8.7590000,8.5340000,8.6100000,6731122000
CNYRUB_TOM,D,220822,000000,8.6500000,8.7800000,8.6200000,8.7110000,5929032000
CNYRUB_TOM,D,230822,000000,8.7150000,8.7870000,8.6800000,8.7200000,6250408000
CNYRUB_TOM,D,240822,000000,8.7350000,8.7600000,8.6950000,8.7480000,6404964000
CNYRUB_TOM,D,250822,000000,8.7470000,8.7680000,8.7000000,8.7550000,5395925000
CNYRUB_TOM,D,260822,000000,8.7620000,8.7690000,8.7200000,8.7650000,4671186000
CNYRUB_TOM,D,290822,000000,8.7600000,8.7630000,8.7000000,8.7260000,4583952000
CNYRUB_TOM,D,300822,000000,8.7300000,8.7550000,8.6520000,8.6750000,4681889000
CNYRUB_TOM,D,310822,000000,8.6000000,8.7820000,8.6000000,8.7200000,5939741000
CNYRUB_TOM,D,010922,000000,8.7300000,8.7560000,8.6980000,8.7270000,3268036000
CNYRUB_TOM,D,020922,000000,8.7310000,8.8250000,8.7280000,8.8050000,4478311000
CNYRUB_TOM,D,050922,000000,8.8170000,8.8540000,8.7170000,8.7380000,3727124000
CNYRUB_TOM,D,060922,000000,8.7400000,8.7740000,8.7130000,8.7650000,4739958000
CNYRUB_TOM,D,070922,000000,8.7670000,8.8090000,8.7280000,8.7320000,4252468000
CNYRUB_TOM,D,080922,000000,8.7520000,8.7750000,8.7140000,8.7310000,3781038000
CNYRUB_TOM,D,090922,000000,8.7300000,8.7500000,8.6970000,8.7230000,3206048000
CNYRUB_TOM,D,120922,000000,8.7230000,8.7600000,8.7000000,8.7130000,4634553000
CNYRUB_TOM,D,130922,000000,8.7130000,8.7440000,8.5560000,8.5950000,5325623000
CNYRUB_TOM,D,140922,000000,8.6100000,8.6180000,8.5460000,8.5880000,5382457000
CNYRUB_TOM,D,150922,000000,8.5870000,8.5990000,8.5120000,8.5710000,4989572000
CNYRUB_TOM,D,160922,000000,8.5750000,8.5800000,8.5220000,8.5460000,4724081000
CNYRUB_TOM,D,190922,000000,8.5520000,8.6330000,8.5250000,8.5590000,6377397000
CNYRUB_TOM,D,200922,000000,8.5660000,8.6480000,8.5250000,8.6450000,8365835000
CNYRUB_TOM,D,210922,000000,8.6480000,8.8500000,8.5330000,8.5770000,10529386000
CNYRUB_TOM,D,220922,000000,8.5770000,8.6360000,8.2740000,8.3030000,10288918000
CNYRUB_TOM,D,230922,000000,8.3030000,8.4010000,7.9400000,8.0920000,13124891000
CNYRUB_TOM,D,260922,000000,8.0900000,8.1870000,8.0010000,8.1200000,10680419000
CNYRUB_TOM,D,270922,000000,8.1200000,8.1920000,8.0800000,8.1550000,9427736000
CNYRUB_TOM,D,280922,000000,8.1560000,8.1790000,7.9750000,8.0230000,9247729000
CNYRUB_TOM,D,290922,000000,8.0390000,8.1640000,7.9120000,8.1200000,12065381000
CNYRUB_TOM,D,300922,000000,8.1210000,8.5450000,8.0170000,8.3410000,12213307000
CNYRUB_TOM,D,031022,000000,8.3550000,8.4540000,8.0160000,8.2680000,8611154000
CNYRUB_TOM,D,041022,000000,8.2810000,8.3280000,8.1550000,8.1990000,7791399000
CNYRUB_TOM,D,051022,000000,8.2000000,8.5890000,8.1490000,8.5750000,6962898000
CNYRUB_TOM,D,061022,000000,8.5530000,8.6800000,8.5020000,8.5550000,8221521000
CNYRUB_TOM,D,071022,000000,8.5600000,8.6570000,8.4930000,8.4970000,9987489000
CNYRUB_TOM,D,101022,000000,8.5500000,8.7000000,8.5200000,8.6570000,10729886000
CNYRUB_TOM,D,111022,000000,8.6250000,8.8000000,8.6250000,8.6830000,9718262000
CNYRUB_TOM,D,121022,000000,8.6990000,8.8540000,8.5580000,8.6830000,13633488000
CNYRUB_TOM,D,131022,000000,8.6890000,8.7620000,8.6600000,8.6850000,9313274000
CNYRUB_TOM,D,141022,000000,8.6940000,8.7370000,8.5820000,8.6020000,8701965000
CNYRUB_TOM,D,171022,000000,8.6010000,8.6270000,8.4610000,8.5330000,8484720000
CNYRUB_TOM,D,181022,000000,8.5330000,8.5740000,8.4740000,8.5050000,7467515000
CNYRUB_TOM,D,191022,000000,8.5050000,8.5250000,8.4070000,8.4620000,6670435000
CNYRUB_TOM,D,201022,000000,8.4650000,8.4800000,8.4020000,8.4380000,8524053000
CNYRUB_TOM,D,211022,000000,8.4160000,8.4370000,8.2900000,8.3090000,10424249000
CNYRUB_TOM,D,241022,000000,8.3090000,8.3650000,8.2940000,8.3320000,9389008000
CNYRUB_TOM,D,251022,000000,8.3300000,8.4170000,8.2950000,8.4070000,8496368000
CNYRUB_TOM,D,261022,000000,8.4150000,8.5100000,8.4100000,8.5000000,7862781000
CNYRUB_TOM,D,271022,000000,8.4990000,8.5120000,8.3930000,8.4700000,7232027000
CNYRUB_TOM,D,281022,000000,8.4600000,8.4800000,8.3730000,8.4030000,9626135000
CNYRUB_TOM,D,311022,000000,8.4300000,8.4490000,8.3430000,8.3850000,7398412000
CNYRUB_TOM,D,011122,000000,8.3800000,8.4300000,8.3710000,8.3970000,6115305000
CNYRUB_TOM,D,021122,000000,8.4180000,8.4410000,8.3910000,8.4140000,7081617000
CNYRUB_TOM,D,031122,000000,8.4140000,8.4750000,8.3920000,8.4070000,8984880000
CNYRUB_TOM,D,071122,000000,8.4330000,8.4700000,8.4100000,8.4170000,9732550000
CNYRUB_TOM,D,081122,000000,8.4200000,8.4290000,8.3430000,8.3720000,8263091000
CNYRUB_TOM,D,091122,000000,8.3450000,8.4700000,8.3450000,8.4540000,8126619000
CNYRUB_TOM,D,101122,000000,8.4460000,8.4880000,8.3460000,8.3910000,6934097000
CNYRUB_TOM,D,111122,000000,8.3910000,8.4800000,8.3850000,8.4730000,8160024000
CNYRUB_TOM,D,141122,000000,8.5090000,8.5700000,8.5000000,8.5340000,6770317000
CNYRUB_TOM,D,151122,000000,8.5400000,8.5720000,8.4980000,8.5500000,10863785000
CNYRUB_TOM,D,161122,000000,8.5510000,8.5900000,8.4630000,8.4930000,5370096000
CNYRUB_TOM,D,171122,000000,8.4860000,8.4860000,8.4260000,8.4530000,5304651000
CNYRUB_TOM,D,181122,000000,8.4600000,8.5040000,8.4540000,8.4900000,3972276000
CNYRUB_TOM,D,211122,000000,8.4730000,8.4980000,8.4550000,8.4700000,5143046000
CNYRUB_TOM,D,221122,000000,8.4750000,8.4960000,8.4620000,8.4700000,6435027000
CNYRUB_TOM,D,231122,000000,8.4660000,8.4690000,8.4120000,8.4400000,4587702000
CNYRUB_TOM,D,241122,000000,8.4400000,8.4570000,8.4170000,8.4490000,6712940000
CNYRUB_TOM,D,251122,000000,8.4490000,8.4490000,8.4140000,8.4150000,4912009000
CNYRUB_TOM,D,281122,000000,8.4130000,8.4500000,8.3960000,8.4360000,5527841000
CNYRUB_TOM,D,291122,000000,8.4480000,8.5350000,8.4400000,8.4680000,7933330000
CNYRUB_TOM,D,301122,000000,8.4790000,8.6100000,8.4720000,8.5930000,8601895000
CNYRUB_TOM,D,011222,000000,8.6000000,8.7250000,8.5910000,8.7240000,4414099000
CNYRUB_TOM,D,021222,000000,8.7230000,8.8300000,8.6810000,8.8050000,6281161000
CNYRUB_TOM,D,051222,000000,8.8240000,8.9690000,8.8230000,8.9300000,5766418000
CNYRUB_TOM,D,061222,000000,8.9300000,9.0400000,8.9230000,8.9580000,10604711000
CNYRUB_TOM,D,071222,000000,8.9860000,9.0300000,8.9580000,9.0050000,7535695000
CNYRUB_TOM,D,081222,000000,9.0120000,9.0300000,8.9270000,8.9990000,5254065000
CNYRUB_TOM,D,091222,000000,8.9910000,9.0020000,8.9440000,8.9780000,5787914000
CNYRUB_TOM,D,121222,000000,8.9600000,9.0150000,8.9520000,8.9850000,4867952000
CNYRUB_TOM,D,131222,000000,8.9930000,9.0710000,8.9730000,9.0450000,5079153000
CNYRUB_TOM,D,141222,000000,9.0590000,9.1900000,9.0500000,9.1650000,7541148000
CNYRUB_TOM,D,151222,000000,9.1850000,9.2980000,9.1450000,9.2150000,8472255000
CNYRUB_TOM,D,161222,000000,9.2190000,9.2790000,9.2080000,9.2790000,7165776000
CNYRUB_TOM,D,191222,000000,9.2750000,9.8050000,9.2570000,9.6570000,11778152000
CNYRUB_TOM,D,201222,000000,9.6890000,9.9390000,9.5790000,9.8900000,9686201000
CNYRUB_TOM,D,211222,000000,9.9090000,10.1500000,9.8940000,10.0790000,11469188000
CNYRUB_TOM,D,221222,000000,10.1400000,10.2960000,9.7230000,9.7690000,16033970000
CNYRUB_TOM,D,231222,000000,9.7690000,9.9960000,9.5920000,9.9200000,12140155000
CNYRUB_TOM,D,261222,000000,9.9880000,10.0490000,9.6560000,9.7740000,9874646000
CNYRUB_TOM,D,271222,000000,9.7850000,10.1170000,9.7030000,9.9800000,13304758000
CNYRUB_TOM,D,281222,000000,10.0160000,10.2490000,9.9930000,10.2490000,11088233000
CNYRUB_TOM,D,291222,000000,10.2570000,10.3260000,10.0050000,10.1860000,14735684000
CNYRUB_TOM,D,301222,000000,10.1800000,10.2650000,9.7720000,9.9120000,11906738000
CNYRUB_TOM,D,030123,000000,9.9000000,10.1800000,9.8700000,10.1100000,1775817000
CNYRUB_TOM,D,040123,000000,10.1170000,10.2860000,10.1170000,10.2650000,1442411000
CNYRUB_TOM,D,050123,000000,10.2900000,10.4240000,10.2010000,10.4170000,1744765000
CNYRUB_TOM,D,060123,000000,10.3800000,10.4980000,10.3530000,10.4370000,1158511000
CNYRUB_TOM,D,090123,000000,10.4590000,10.5550000,10.1540000,10.2190000,10321663000
CNYRUB_TOM,D,100123,000000,10.2200000,10.2890000,10.1400000,10.2790000,5763620000
CNYRUB_TOM,D,110123,000000,10.2880000,10.3370000,10.0180000,10.0740000,10220459000
CNYRUB_TOM,D,120123,000000,10.0800000,10.0970000,9.9700000,10.0210000,7493202000
CNYRUB_TOM,D,130123,000000,10.0010000,10.2290000,9.9810000,10.1900000,6680792000
CNYRUB_TOM,D,160123,000000,10.2030000,10.2700000,10.0700000,10.1490000,6374703000
CNYRUB_TOM,D,170123,000000,10.1520000,10.2300000,10.0810000,10.1900000,5946094000
CNYRUB_TOM,D,180123,000000,10.1930000,10.2350000,10.1410000,10.1900000,5753466000
CNYRUB_TOM,D,190123,000000,10.1910000,10.2050000,10.1010000,10.1290000,5919558000
CNYRUB_TOM,D,200123,000000,10.1310000,10.1390000,10.0870000,10.1190000,4965524000
CNYRUB_TOM,D,230123,000000,10.1210000,10.1490000,10.0760000,10.1280000,3572112000
CNYRUB_TOM,D,240123,000000,10.1290000,10.1490000,10.0940000,10.1380000,4169653000
CNYRUB_TOM,D,250123,000000,10.1430000,10.2190000,10.1270000,10.2160000,4469202000
CNYRUB_TOM,D,260123,000000,10.2170000,10.3040000,10.2040000,10.2790000,5837283000
CNYRUB_TOM,D,270123,000000,10.2820000,10.2920000,10.2350000,10.2600000,3785987000
CNYRUB_TOM,D,300123,000000,10.2680000,10.4050000,10.2610000,10.4050000,6152190000
CNYRUB_TOM,D,310123,000000,10.4180000,10.4700000,10.3190000,10.3480000,6576704000
CNYRUB_TOM,D,010223,000000,10.3640000,10.4250000,10.3470000,10.3910000,5318899000
CNYRUB_TOM,D,020223,000000,10.4010000,10.4590000,10.3730000,10.4510000,6667418000
CNYRUB_TOM,D,030223,000000,10.4480000,10.4500000,10.3850000,10.4170000,5176049000
CNYRUB_TOM,D,060223,000000,10.4100000,10.4370000,10.3560000,10.4190000,5522651000
CNYRUB_TOM,D,070223,000000,10.4190000,10.4650000,10.4090000,10.4550000,5822797000
CNYRUB_TOM,D,080223,000000,10.4570000,10.6700000,10.4470000,10.6700000,6244977000
CNYRUB_TOM,D,090223,000000,10.6770000,10.8060000,10.6720000,10.7670000,6277835000
CNYRUB_TOM,D,100223,000000,10.7670000,10.7900000,10.6590000,10.7490000,5749923000
CNYRUB_TOM,D,130223,000000,10.7530000,10.8010000,10.7020000,10.8000000,5665107000
CNYRUB_TOM,D,140223,000000,10.7960000,10.8500000,10.7010000,10.8030000,6101232000
CNYRUB_TOM,D,150223,000000,10.8030000,10.9050000,10.7680000,10.8700000,7056692000
CNYRUB_TOM,D,160223,000000,10.8750000,10.9190000,10.8490000,10.8750000,6088589000
CNYRUB_TOM,D,170223,000000,10.8750000,10.9130000,10.7340000,10.7600000,10410546000
CNYRUB_TOM,D,200223,000000,10.7500000,10.9150000,10.7020000,10.8700000,9427192000
CNYRUB_TOM,D,210223,000000,10.8700000,10.9260000,10.7990000,10.8500000,10509457000
CNYRUB_TOM,D,220223,000000,10.8500000,10.9200000,10.8000000,10.9030000,12892362000
CNYRUB_TOM,D,240223,000000,10.8900000,11.0110000,10.8250000,10.9650000,2015991000
CNYRUB_TOM,D,270223,000000,10.9410000,10.9820000,10.6700000,10.7100000,12143169000
CNYRUB_TOM,D,280223,000000,10.7100000,10.8040000,10.6170000,10.7800000,9223933000
CNYRUB_TOM,D,010323,000000,10.7820000,10.9390000,10.7820000,10.9090000,9717179000
CNYRUB_TOM,D,020323,000000,10.8990000,10.9450000,10.8450000,10.8650000,6279391000
CNYRUB_TOM,D,030323,000000,10.8800000,10.9380000,10.8720000,10.9260000,4980473000
CNYRUB_TOM,D,060323,000000,10.9240000,10.9790000,10.8200000,10.8550000,7192376000
CNYRUB_TOM,D,070323,000000,10.8470000,10.8780000,10.8240000,10.8750000,5386653000
CNYRUB_TOM,D,090323,000000,10.8920000,10.9170000,10.8270000,10.8560000,7533673000
CNYRUB_TOM,D,100323,000000,10.8660000,10.9660000,10.8550000,10.9650000,5474962000
CNYRUB_TOM,D,130323,000000,10.9770000,11.0200000,10.8660000,10.9270000,8945145000
CNYRUB_TOM,D,140323,000000,10.9340000,10.9590000,10.9010000,10.9370000,5817263000
CNYRUB_TOM,D,150323,000000,10.9450000,11.0120000,10.9190000,11.0000000,7112747000
CNYRUB_TOM,D,160323,000000,11.0010000,11.2070000,10.9920000,11.0900000,10122672000
CNYRUB_TOM,D,170323,000000,11.0900000,11.1930000,11.0680000,11.1900000,6831108000
CNYRUB_TOM,D,200323,000000,11.1990000,11.2980000,11.1150000,11.1900000,10359796000
CNYRUB_TOM,D,210323,000000,11.1940000,11.2430000,11.1350000,11.1610000,9059318000
CNYRUB_TOM,D,220323,000000,11.1600000,11.1950000,11.1210000,11.1850000,10098664000
CNYRUB_TOM,D,230323,000000,11.1950000,11.2480000,11.0590000,11.1050000,12527791000
CNYRUB_TOM,D,240323,000000,11.0730000,11.1470000,11.0720000,11.1390000,10813106000
CNYRUB_TOM,D,270323,000000,11.1400000,11.1810000,11.0890000,11.1130000,9678098000
CNYRUB_TOM,D,280323,000000,11.1130000,11.1750000,11.0730000,11.1730000,10449344000
CNYRUB_TOM,D,290323,000000,11.1700000,11.2010000,11.1300000,11.2000000,6938206000
CNYRUB_TOM,D,300323,000000,11.2010000,11.2230000,11.1510000,11.1920000,9604262000
CNYRUB_TOM,D,310323,000000,11.1920000,11.3400000,11.1830000,11.2810000,6064204000
CNYRUB_TOM,D,030423,000000,11.2400000,11.4470000,11.2100000,11.4280000,6224919000
CNYRUB_TOM,D,040423,000000,11.4420000,11.5720000,11.4260000,11.5030000,8806625000
CNYRUB_TOM,D,050423,000000,11.5190000,11.5830000,11.4870000,11.5780000,6886795000
CNYRUB_TOM,D,060423,000000,11.5900000,11.8090000,11.5720000,11.8000000,9050892000
CNYRUB_TOM,D,070423,000000,11.8100000,12.1390000,11.7330000,11.8120000,14106604000
CNYRUB_TOM,D,100423,000000,11.8100000,11.9320000,11.7660000,11.8490000,8040724000
CNYRUB_TOM,D,110423,000000,11.8110000,11.9820000,11.8110000,11.9090000,5703685000
CNYRUB_TOM,D,120423,000000,11.9230000,11.9620000,11.8600000,11.8850000,6588397000
CNYRUB_TOM,D,130423,000000,11.8930000,11.9100000,11.8130000,11.8550000,7862920000
CNYRUB_TOM,D,140423,000000,11.8850000,11.9000000,11.8540000,11.8960000,6855682000
CNYRUB_TOM,D,170423,000000,11.8900000,11.9530000,11.7920000,11.8140000,8101394000
CNYRUB_TOM,D,180423,000000,11.8150000,11.8960000,11.7850000,11.8440000,6399400000
CNYRUB_TOM,D,190423,000000,11.8530000,11.8890000,11.7960000,11.8550000,6142118000
CNYRUB_TOM,D,200423,000000,11.8550000,11.8680000,11.8060000,11.8240000,7476042000
CNYRUB_TOM,D,210423,000000,11.8360000,11.8470000,11.7780000,11.8190000,6543139000
CNYRUB_TOM,D,240423,000000,11.8000000,11.8320000,11.7110000,11.7720000,6827100000
CNYRUB_TOM,D,250423,000000,11.7700000,11.8600000,11.7400000,11.7570000,6789491000
CNYRUB_TOM,D,260423,000000,11.7600000,11.7820000,11.7450000,11.7540000,6924394000
CNYRUB_TOM,D,270423,000000,11.7730000,11.8230000,11.6810000,11.7050000,7460737000
CNYRUB_TOM,D,280423,000000,11.7070000,11.7640000,11.3900000,11.5860000,13947687000
CNYRUB_TOM,D,020523,000000,11.5800000,11.5960000,11.4380000,11.4960000,5578070000
CNYRUB_TOM,D,030523,000000,11.5010000,11.5390000,11.3950000,11.4540000,6038977000
CNYRUB_TOM,D,040523,000000,11.4580000,11.5090000,11.2030000,11.2690000,8081664000
CNYRUB_TOM,D,050523,000000,11.2820000,11.3060000,11.0340000,11.1660000,15199235000
CNYRUB_TOM,D,080523,000000,11.1710000,11.2900000,11.0460000,11.2420000,1454248000
CNYRUB_TOM,D,100523,000000,11.2490000,11.2630000,10.9400000,10.9560000,15529330000
CNYRUB_TOM,D,110523,000000,10.9560000,11.1090000,10.8110000,11.0430000,13320454000
CNYRUB_TOM,D,120523,000000,11.0740000,11.1950000,10.9360000,11.1250000,13452531000
CNYRUB_TOM,D,150523,000000,11.1490000,11.4100000,11.1370000,11.3790000,9443458000
CNYRUB_TOM,D,160523,000000,11.3820000,11.5140000,11.3800000,11.4890000,7361979000
CNYRUB_TOM,D,170523,000000,11.5100000,11.5500000,11.3600000,11.3960000,9317931000
CNYRUB_TOM,D,180523,000000,11.3700000,11.4400000,11.2750000,11.4040000,9254129000
CNYRUB_TOM,D,190523,000000,11.4050000,11.4350000,11.3240000,11.3720000,10359635000
CNYRUB_TOM,D,220523,000000,11.3440000,11.3710000,11.3200000,11.3710000,7451185000
CNYRUB_TOM,D,230523,000000,11.3710000,11.4220000,11.2830000,11.3350000,8093770000
CNYRUB_TOM,D,240523,000000,11.3310000,11.3600000,11.2950000,11.3250000,7300101000
CNYRUB_TOM,D,250523,000000,11.3250000,11.3440000,11.2510000,11.3270000,8024744000
CNYRUB_TOM,D,260523,000000,11.3270000,11.3400000,11.2860000,11.3030000,6798562000
CNYRUB_TOM,D,290523,000000,11.2900000,11.4340000,11.2740000,11.3890000,8233629000
CNYRUB_TOM,D,300523,000000,11.3910000,11.4450000,11.2750000,11.4270000,8133186000
CNYRUB_TOM,D,310523,000000,11.4030000,11.4170000,11.3340000,11.3790000,6748973000
CNYRUB_TOM,D,010623,000000,11.3700000,11.3940000,11.2930000,11.3490000,6423929000
CNYRUB_TOM,D,020623,000000,11.3510000,11.5000000,11.3510000,11.4720000,7235145000
CNYRUB_TOM,D,050623,000000,11.4760000,11.5080000,11.3450000,11.3680000,6759226000
CNYRUB_TOM,D,060623,000000,11.3690000,11.4340000,11.3360000,11.4120000,10043644000
CNYRUB_TOM,D,070623,000000,11.4120000,11.4870000,11.3850000,11.4780000,7055296000
CNYRUB_TOM,D,080623,000000,11.4830000,11.6140000,11.4550000,11.5960000,8071026000
CNYRUB_TOM,D,090623,000000,11.6180000,11.6580000,11.5090000,11.5600000,9706185000
CNYRUB_TOM,D,130623,000000,11.5700000,11.7390000,11.5450000,11.7350000,10601677000
CNYRUB_TOM,D,140623,000000,11.7410000,11.8520000,11.6830000,11.7410000,11334802000
CNYRUB_TOM,D,150623,000000,11.7400000,11.7980000,11.6280000,11.7280000,9466637000
CNYRUB_TOM,D,160623,000000,11.7200000,11.7870000,11.7080000,11.7650000,10245671000
CNYRUB_TOM,D,190623,000000,11.7700000,11.8080000,11.6800000,11.7290000,7699363000
CNYRUB_TOM,D,200623,000000,11.7290000,11.7720000,11.7020000,11.7650000,7995290000
CNYRUB_TOM,D,210623,000000,11.7660000,11.7840000,11.6180000,11.6480000,8831303000
CNYRUB_TOM,D,220623,000000,11.6600000,11.6920000,11.6010000,11.6500000,8226822000
CNYRUB_TOM,D,230623,000000,11.6500000,11.7520000,11.5720000,11.7090000,9333505000
CNYRUB_TOM,D,260623,000000,11.7750000,12.0590000,11.6270000,11.7300000,12650631000
